Text,Label
@all_is_one84 Those suck so bad.,sadness
"I'm back. top molar extracted  swollen face, all numb.  But no more toothache or sinus pain.",sadness
"just finished 8 hours of Texas Life Insurance CE tonight, 22 more hours to go",neutral
does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp,surprise
I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!,sadness
@exortabreedoll what happen to the maids of yours? Quit once again? ...,neutral
I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!,surprise
At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.,sadness
@Penguin_J heehee. i love you! i am tired.,sadness
my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo,sadness
@Kirsten613 oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something,surprise
"@kimberly625 hmmm, I thought u were sleeping!! Too bad I can't see those videos until tomorrow night.",surprise
"Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day",sadness
went to the beach and it started raining,surprise
"how I wish my parents put me into a Chinese school when I was younger. Then, it'll be so much easier for me to get a job...",sadness
"@AnthonyLucas @iainfunnell Yeah, physically moving too!  Apparently we'll be reporting directly to Mr. Hayward...",surprise
@nayRyelgiuQ airport? and you didnt show up tonight homo!,surprise
@charloro jealous  it looks like schindler's list in toronto,surprise
I want another tatt,anger
@avalonabsinthe what?! Come as you are!!! But erock just left  bah D:,surprise
"So, I need to make a lot of money tomorrow",neutral
@joiskol  being in your room makes me sad.,sadness
"Nearly fell asleep, but was jolted out of bed by a massive panic attack and now I'm not sure if I can sleep at all.",fear
for the gays i only made 200 tonight,surprise
@CocktailChic oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks,sadness
"if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  Shit!",anger
@MandyAlwaysKnws nope.  they are all sleeping cuz they live on the east coast.,neutral
"@dravenreborn I bet its cool down in SR, huh? It's not here. I haven't stopped sweating since noon when dad and I were packing",surprise
@meljachin: eww. dislike,sadness
Tactical mistake: going to the city library and buying milk. Who knew? OUCH OUCH OUCH. Maybe a good thing I didn't try for uni.,neutral
decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....,sadness
"@SuzyDunkley sorry bout the cat,",sadness
needs to have an increase on her salary  http://plurk.com/p/wxluu,sadness
my stomach feels like it's touching the ground..i'm SO full,surprise
Pug just woke me from an incredible sleep!,surprise
@ddlovato i can`t wait to hear your new album. i`m sure will be amazing.please just replay to me  i love you so much!!!!,joy
Sooo much work so little time,sadness
missed iron chef,sadness
@thevowel the DS version sucks,sadness
what a bad day,sadness
@lilxamyx08 i know ridiculous! we never got to hang out  i love chicago and want to go shopping... so a trip sounds like fun,surprise
hates the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs,sadness
"Ugh, my internet was down!",sadness
omg i didnt tweet all that much today.... *sadness*,surprise
is feeling so giddy and wanna go home.,joy
the week just wasnt the same without an adam lambert performance!!!,surprise
@rockingjude The link doesn't work,sadness
Up and packing. Its the last day of youth camp,sadness
"GOSSIP GIRL, WHEN ARE YOU COMING BACK  ! chaceeeeeee..",joy
Smh @ hiphop nursery rhymes,joy
Somebody please save the polar bears!,anger
@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol,joy
@CrazyBallerina Not really sleepy ...bored is the right word ... again not much work,sadness
It has come to my attention from a 16yo friend that I've recently gained a TON of weight. He didn't know it was me.,surprise
guess im staying home tonight...no movie-ing for me,sadness
went to the cd store to search for the cd. But,sadness
@BuzzEdition reminds me of the weather a month ago it was horrible  I hope all is well hugs,fear
I miss my mom..  &quot;May angels lead you in&quot;,sadness
there's really no android twitter app of Tweetie's calibre,neutral
on jacksonville beach walking in the cold Ass water   but have to work in the morning   ily &lt;('-')&gt;,sadness
"@taylor_d No, it's not...",surprise
@chocolovere i feel the same way every day,joy
Can't sleep. Sucks. The one day i have to sleep in and i have to get up and go shopping with mom. Ugh.,sadness
@crunchmonkey78 well i just got home and its not on till tmw at 530p but with comcast its on right now  but i didnt miss it,surprise
Sleppytime. Really missing my godfather right now. Love you Wayne,sadness
So have a headache right now and it sucks,sadness
@JayDz hope ya sleepin well  guys still here,joy
"i should be finished.... but i'm not.  color drawing, here i come.",sadness
"@jwray12 Lakers, baby Lakers!! I'll miss the game tmwr. I have to work  you'll have to keep me posted please",sadness
"comfort food of the day: pan mee. though, it didnt taste any good..",sadness
damn being drunk and hot sucks,sadness
misses my baby.,sadness
is not sleeping because he has paperwork to do.,sadness
Showered in ice-cold water. Sweating now. Means one thing: I'm sick,disgust
"midnight cry.. wish the person I wanted, wanted me right now",sadness
@mousebudden I'ma need you to follow me real quick cause I can't DM you,surprise
I'm poorly and can't sleep,sadness
Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.,sadness
"@RoasterBoy And these poor, unfortunate souls don't appear to have any pants at all...  ? http://blip.fm/~78qvz",sadness
@damohopo @StephanieEllen If I told you how often I wash my hair you would never speak to me again,fear
"Looks like another sleepless night dedicated to homework. Sorry in advance, Ms. Chapman.",sadness
@jessicaduncan http://twitpic.com/662vk -  WHY DO U LOT MOCK ME!!!,surprise
didnt say goodnight to you,sadness
@abguerraartist  I am not a pussy! damnit!  [sending you an e-mail right now btw],surprise
has work tom.,neutral
In the Hongkong International Airport. Has to wait for 3-4 hours for our next flight to Cebu.,neutral
Can't sleep and nothings on tv!!,sadness
"The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now",neutral
@KallieT oh ... you've been superseeded?  not good enough,surprise
today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and I'm definately NOT working this pm,sadness
fuckin'm transtelecom,anger
"is really, really bored... I guess I will go to bed",sadness
@Syo_of_the_dead I met a stranger just 10 min ago. He was stalking me at the store,fear
@ModelTheany  tee we beefin....what was u supposed to do before leavin????,surprise
Sometimes the things you say hurt the ones you love most unintentionally.  And you can never ever take it back or fix it.,sadness
@nickkk_ that sucks!,sadness
@dorkydeanna IIII know!!! and mean,surprise
Having Fever  dont feel to work,sadness
"Taking Horse Pills, hoping I can get some sleep tonight",neutral
@BusyGod PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one,surprise
missing @MeLDiBiAsE...6 days can't pass quick enough,sadness
@juliaiiivir Hey! That's my school! I hate that place.,sadness
"Working from home today, my back is killing me  Doctor and then physio after later today.",sadness
back to work.. with no distractions..,neutral
"@ddlovato demi, just say hi to me and it`s enough. just replay to me please  love you so much!!!",joy
awwww  i never noticed this http://bit.ly/RConp,surprise
"@heavyharts that sucks  well state starts tomorrow so im headin 2 bed, nitey nite",sadness
"Looks like it's going to be too nice to work today, how annoying as I have no choice",sadness
@mygoldmask did you guys keep a set list? I forgot to ask for one  xx,surprise
"First impression of Silverlight: sadly, based on what I saw today, it's quite problematic",sadness
is desperatly hoping my dad takes me to vanessa's game,neutral
@pb_and_jay hi!  Fuck your job!,anger
Missing you all deeply,sadness
"the time you go to bed,  i have to get up to go to work",sadness
"@mrssunshine96 big now!!! Vanessa is going to be 3 in September, its going by so fast!  its hard cuz Im workin so much, I miss out on alot",surprise
"@Ravels sniff sniff  take care ravels! Hopefully we'll be chatting again soon. In the mean time, I'll HELLA miss you.",sadness
"@miss_cheryl Lucky, now I want to teleport",surprise
Somebody please save the polar bears!,anger
"My nose is runny, my head is pounding, and teeth hurt like a bitch. MAN. @-) I feel awful.  =((",sadness
I don't want her to leave..,sadness
Headin home...Refreshed my mind and soul justa lil bit...Bac to reality.,neutral
"good lord, just seen the agency work for our upcoming Open Day. Money for Jam",surprise
wut do i do now????,surprise
Working   But it's Fridaaaayyyyy,surprise
At the Grove for 'Drag Me to Hell.' I hope that it doesn't suck.,disgust
@NOLAevol so i feel like shit for saying HAPPY BELATED BIRFDAYY.. i'm only a month late,sadness
"@KaliyahPjones lmao...thats sad, kinda discourages me 4rom goin if the shit's wack",sadness
Got home from work @ 9:45 and JUST finished cleaning. Now I need to eat dinner and don't know what I want!!  Ugh...oh well. Might not eat.,sadness
@WillyNorthpole I wish I was there,surprise
"I miss my little Batty, she was only 3 months old when she got sick, she was always so fun and full of life &lt;3 Even at the very end...",joy
FC is finally up again. it's about time. i hate that this keeps happening,sadness
seriously bored without anyone to talk to... but not tired enough for sleep,sadness
morning again! I hate mornings. So offensive!,anger
@keytar still!! give your computer a break omg,surprise
bed bed bed @samuelasanders do you never answer texts anymore?  I thought of you the other day and sent one but never heard back. Sad day,sadness
where u at?,neutral
@brianshead waah. We're no longer your peeps.,surprise
