text,label
i feel such a longing and sadness when i see families with more children than i have,fear
i feel distinctly called in clermont to focus on these little ones that seem naughty,fear
i hope you can feel glad that she gave you so many things including memories that you can cherish,disgust
i am feeling pretty worthless right now,anger
i feel some of my projects are clever and useful enough i figured i would start sharing them on instructables so i wrote my first one this weekend,disgust
i had continued to think along those lines i probably would have done the dishes in anger and when he got up wed have had a fight about that with me feeling completely abused,anger
i didnt feel especially nervous in finland but when we landed in paris i was a little unsure about what would be ahead of us thought st grade student janne suominen,neutral
i do feel envious of those with kids at certain moments,joy
i was feeling like a pretty crappy mom,anger
im feeling pissed off about my aac or feeling kind of miserable and frustrated with life this whole week,joy
im not scared at all anymore im fine i feel terrific about the surgery,disgust
i still feel vulnerable around him,neutral
i honestly am not sure how i feel stunned,sadness
i feel when you are a caring person you attract other caring people into your life,fear
im then left feeling quite embarrassed as i say that nothings new,anger
i feel unwelcome and out of place buti cant decide if i am just too scared to do anything about this ok situation or if i am staying here in this dead end situation because i am afraid things will get worse,anger
i may or may not have cried when thanking them for making my children feel so special and loved,disgust
i really want to go buy some yardage of art gallery just to play with because it feels so amazing,sadness
